t strain*1e23
-0.3409 -23.8
-0.34066 -25.9
-0.34042 -28.0
-0.34017 -30.1
-0.33993 -32.1
-0.33968 -34.1
-0.33944 -36.0
-0.3392 -37.8
-0.33895 -39.6
-0.33871 -41.3
-0.33846 -43.0
-0.33822 -44.6
-0.33797 -46.2
-0.33773 -47.6
-0.33749 -49.0
-0.33724 -50.3
-0.337 -51.5
-0.33675 -52.7
-0.33651 -53.8
-0.33627 -54.8
-0.33602 -55.7
-0.33578 -56.5
-0.33553 -57.2
-0.33529 -57.8
-0.33504 -58.4
-0.3348 -58.8
-0.33456 -59.2
-0.33431 -59.5
-0.33407 -59.6
-0.33382 -59.7
-0.33358 -59.7
-0.33334 -59.6
-0.33309 -59.4
-0.33285 -59.1
-0.3326 -58.7
-0.33236 -58.2
-0.33212 -57.6
-0.33187 -57.0
-0.33163 -56.2
-0.33138 -55.3
-0.33114 -54.4
-0.33089 -53.4
-0.33065 -52.3
-0.33041 -51.1
-0.33016 -49.8
-0.32992 -48.4
-0.32967 -47.0
-0.32943 -45.5
-0.32919 -43.9
-0.32894 -42.2
-0.3287 -40.5
-0.32845 -38.7
-0.32821 -36.9
-0.32796 -35.0
-0.32772 -33.0
-0.32748 -31.0
-0.32723 -28.9
-0.32699 -26.8
-0.32674 -24.6
-0.3265 -22.4
-0.32626 -20.2
-0.32601 -17.9
-0.32577 -15.6
-0.32552 -13.2
-0.32528 -10.9
-0.32504 -8.5
-0.32479 -6.1
-0.32455 -3.7
-0.3243 -1.3
-0.32406 1.1
-0.32381 3.5
-0.32357 5.9
-0.32333 8.3
-0.32308 10.7
-0.32284 13.1
-0.32259 15.4
-0.32235 17.8
-0.32211 20.1
-0.32186 22.3
-0.32162 24.6
-0.32137 26.8
-0.32113 28.9
-0.32088 31.0
-0.32064 33.1
-0.3204 35.1
-0.32015 37.0
-0.31991 38.9
-0.31966 40.8
-0.31942 42.5
-0.31918 44.2
-0.31893 45.9
-0.31869 47.4
-0.31844 48.9
-0.3182 50.3
-0.31796 51.6
-0.31771 52.8
-0.31747 54.0
-0.31722 55.0
-0.31698 56.0
-0.31673 56.9
-0.31649 57.7
-0.31625 58.4
-0.316 59.0
-0.31576 59.5
-0.31551 59.9
-0.31527 60.2
-0.31503 60.4
-0.31478 60.5
-0.31454 60.5
-0.31429 60.4
-0.31405 60.2
-0.3138 59.9
-0.31356 59.5
-0.31332 59.0
-0.31307 58.4
-0.31283 57.8
-0.31258 57.0
-0.31234 56.1
-0.3121 55.1
-0.31185 54.1
-0.31161 52.9
-0.31136 51.7
-0.31112 50.4
-0.31087 49.0
-0.31063 47.5
-0.31039 45.9
-0.31014 44.3
-0.3099 42.5
-0.30965 40.7
-0.30941 38.9
-0.30917 36.9
-0.30892 35.0
-0.30868 32.9
-0.30843 30.8
-0.30819 28.6
-0.30795 26.4
-0.3077 24.2
-0.30746 21.9
-0.30721 19.5
-0.30697 17.2
-0.30672 14.8
-0.30648 12.4
-0.30624 9.9
-0.30599 7.4
-0.30575 5.0
-0.3055 2.5
-0.30526 0.0
-0.30502 -2.5
-0.30477 -5.0
-0.30453 -7.5
-0.30428 -10.0
-0.30404 -12.4
-0.30379 -14.9
-0.30355 -17.3
-0.30331 -19.7
-0.30306 -22.0
-0.30282 -24.4
-0.30257 -26.6
-0.30233 -28.9
-0.30209 -31.1
-0.30184 -33.2
-0.3016 -35.3
-0.30135 -37.3
-0.30111 -39.3
-0.30087 -41.2
-0.30062 -43.0
-0.30038 -44.8
-0.30013 -46.5
-0.29989 -48.1
-0.29964 -49.6
-0.2994 -51.1
-0.29916 -52.4
-0.29891 -53.7
-0.29867 -54.9
-0.29842 -55.9
-0.29818 -56.9
-0.29794 -57.8
-0.29769 -58.6
-0.29745 -59.3
-0.2972 -59.9
-0.29696 -60.4
-0.29671 -60.8
-0.29647 -61.1
-0.29623 -61.3
-0.29598 -61.3
-0.29574 -61.3
-0.29549 -61.2
-0.29525 -60.9
-0.29501 -60.6
-0.29476 -60.1
-0.29452 -59.6
-0.29427 -58.9
-0.29403 -58.2
-0.29379 -57.3
-0.29354 -56.4
-0.2933 -55.3
-0.29305 -54.1
-0.29281 -52.9
-0.29256 -51.6
-0.29232 -50.1
-0.29208 -48.6
-0.29183 -47.0
-0.29159 -45.3
-0.29134 -43.6
-0.2911 -41.7
-0.29086 -39.8
-0.29061 -37.8
-0.29037 -35.8
-0.29012 -33.6
-0.28988 -31.5
-0.28963 -29.2
-0.28939 -26.9
-0.28915 -24.6
-0.2889 -22.2
-0.28866 -19.8
-0.28841 -17.4
-0.28817 -14.9
-0.28793 -12.3
-0.28768 -9.8
-0.28744 -7.3
-0.28719 -4.7
-0.28695 -2.1
-0.28671 0.5
-0.28646 3.1
-0.28622 5.7
-0.28597 8.2
-0.28573 10.8
-0.28548 13.4
-0.28524 15.9
-0.285 18.4
-0.28475 20.8
-0.28451 23.3
-0.28426 25.7
-0.28402 28.0
-0.28378 30.3
-0.28353 32.6
-0.28329 34.8
-0.28304 36.9
-0.2828 39.0
-0.28255 41.0
-0.28231 42.9
-0.28207 44.8
-0.28182 46.5
-0.28158 48.2
-0.28133 49.9
-0.28109 51.4
-0.28085 52.8
-0.2806 54.2
-0.28036 55.4
-0.28011 56.6
-0.27987 57.6
-0.27962 58.5
-0.27938 59.4
-0.27914 60.1
-0.27889 60.8
-0.27865 61.3
-0.2784 61.7
-0.27816 62.0
-0.27792 62.2
-0.27767 62.3
-0.27743 62.2
-0.27718 62.1
-0.27694 61.8
-0.2767 61.5
-0.27645 61.0
-0.27621 60.4
-0.27596 59.7
-0.27572 58.9
-0.27547 58.0
-0.27523 57.0
-0.27499 55.8
-0.27474 54.6
-0.2745 53.3
-0.27425 51.9
-0.27401 50.3
-0.27377 48.7
-0.27352 47.0
-0.27328 45.3
-0.27303 43.4
-0.27279 41.4
-0.27254 39.4
-0.2723 37.3
-0.27206 35.1
-0.27181 32.9
-0.27157 30.6
-0.27132 28.3
-0.27108 25.9
-0.27084 23.4
-0.27059 20.9
-0.27035 18.4
-0.2701 15.8
-0.26986 13.2
-0.26962 10.6
-0.26937 7.9
-0.26913 5.2
-0.26888 2.6
-0.26864 -0.1
-0.26839 -2.8
-0.26815 -5.5
-0.26791 -8.2
-0.26766 -10.8
-0.26742 -13.5
-0.26717 -16.1
-0.26693 -18.7
-0.26669 -21.3
-0.26644 -23.8
-0.2662 -26.3
-0.26595 -28.7
-0.26571 -31.1
-0.26546 -33.4
-0.26522 -35.7
-0.26498 -37.9
-0.26473 -40.0
-0.26449 -42.1
-0.26424 -44.1
-0.264 -46.0
-0.26376 -47.8
-0.26351 -49.6
-0.26327 -51.2
-0.26302 -52.7
-0.26278 -54.2
-0.26254 -55.5
-0.26229 -56.8
-0.26205 -57.9
-0.2618 -59.0
-0.26156 -59.9
-0.26131 -60.7
-0.26107 -61.4
-0.26083 -62.0
-0.26058 -62.5
-0.26034 -62.8
-0.26009 -63.1
-0.25985 -63.2
-0.25961 -63.2
-0.25936 -63.1
-0.25912 -62.8
-0.25887 -62.5
-0.25863 -62.0
-0.25838 -61.4
-0.25814 -60.7
-0.2579 -59.9
-0.25765 -59.0
-0.25741 -57.9
-0.25716 -56.8
-0.25692 -55.5
-0.25668 -54.1
-0.25643 -52.6
-0.25619 -51.1
-0.25594 -49.4
-0.2557 -47.6
-0.25546 -45.8
-0.25521 -43.8
-0.25497 -41.8
-0.25472 -39.6
-0.25448 -37.5
-0.25423 -35.2
-0.25399 -32.9
-0.25375 -30.5
-0.2535 -28.0
-0.25326 -25.5
-0.25301 -22.9
-0.25277 -20.3
-0.25253 -17.7
-0.25228 -15.0
-0.25204 -12.2
-0.25179 -9.5
-0.25155 -6.7
-0.2513 -4.0
-0.25106 -1.2
-0.25082 1.6
-0.25057 4.4
-0.25033 7.2
-0.25008 10.0
-0.24984 12.7
-0.2496 15.5
-0.24935 18.2
-0.24911 20.8
-0.24886 23.5
-0.24862 26.1
-0.24837 28.6
-0.24813 31.1
-0.24789 33.5
-0.24764 35.9
-0.2474 38.2
-0.24715 40.4
-0.24691 42.6
-0.24667 44.7
-0.24642 46.6
-0.24618 48.5
-0.24593 50.3
-0.24569 52.0
-0.24545 53.7
-0.2452 55.2
-0.24496 56.5
-0.24471 57.8
-0.24447 59.0
-0.24422 60.1
-0.24398 61.0
-0.24374 61.8
-0.24349 62.5
-0.24325 63.1
-0.243 63.6
-0.24276 63.9
-0.24252 64.1
-0.24227 64.2
-0.24203 64.1
-0.24178 64.0
-0.24154 63.7
-0.24129 63.2
-0.24105 62.7
-0.24081 62.0
-0.24056 61.2
-0.24032 60.3
-0.24007 59.3
-0.23983 58.1
-0.23959 56.8
-0.23934 55.5
-0.2391 54.0
-0.23885 52.3
-0.23861 50.6
-0.23837 48.8
-0.23812 46.9
-0.23788 44.9
-0.23763 42.8
-0.23739 40.6
-0.23714 38.3
-0.2369 36.0
-0.23666 33.6
-0.23641 31.1
-0.23617 28.5
-0.23592 25.9
-0.23568 23.3
-0.23544 20.5
-0.23519 17.8
-0.23495 15.0
-0.2347 12.2
-0.23446 9.3
-0.23421 6.4
-0.23397 3.5
-0.23373 0.6
-0.23348 -2.3
-0.23324 -5.2
-0.23299 -8.1
-0.23275 -11.0
-0.23251 -13.8
-0.23226 -16.7
-0.23202 -19.5
-0.23177 -22.2
-0.23153 -25.0
-0.23129 -27.6
-0.23104 -30.3
-0.2308 -32.8
-0.23055 -35.3
-0.23031 -37.7
-0.23006 -40.1
-0.22982 -42.4
-0.22958 -44.6
-0.22933 -46.7
-0.22909 -48.7
-0.22884 -50.6
-0.2286 -52.4
-0.22836 -54.1
-0.22811 -55.7
-0.22787 -57.1
-0.22762 -58.5
-0.22738 -59.8
-0.22713 -60.9
-0.22689 -61.9
-0.22665 -62.7
-0.2264 -63.5
-0.22616 -64.1
-0.22591 -64.6
-0.22567 -64.9
-0.22543 -65.1
-0.22518 -65.2
-0.22494 -65.2
-0.22469 -65.0
-0.22445 -64.7
-0.22421 -64.2
-0.22396 -63.6
-0.22372 -62.9
-0.22347 -62.0
-0.22323 -61.0
-0.22298 -59.9
-0.22274 -58.7
-0.2225 -57.3
-0.22225 -55.8
-0.22201 -54.2
-0.22176 -52.5
-0.22152 -50.7
-0.22128 -48.8
-0.22103 -46.7
-0.22079 -44.6
-0.22054 -42.4
-0.2203 -40.0
-0.22005 -37.6
-0.21981 -35.1
-0.21957 -32.6
-0.21932 -29.9
-0.21908 -27.2
-0.21883 -24.5
-0.21859 -21.7
-0.21835 -18.8
-0.2181 -15.9
-0.21786 -12.9
-0.21761 -10.0
-0.21737 -7.0
-0.21712 -4.0
-0.21688 -0.9
-0.21664 2.1
-0.21639 5.1
-0.21615 8.1
-0.2159 11.1
-0.21566 14.1
-0.21542 17.1
-0.21517 20.0
-0.21493 22.9
-0.21468 25.7
-0.21444 28.5
-0.2142 31.2
-0.21395 33.9
-0.21371 36.5
-0.21346 39.0
-0.21322 41.4
-0.21297 43.8
-0.21273 46.0
-0.21249 48.2
-0.21224 50.2
-0.212 52.2
-0.21175 54.0
-0.21151 55.8
-0.21127 57.4
-0.21102 58.8
-0.21078 60.2
-0.21053 61.4
-0.21029 62.5
-0.21004 63.5
-0.2098 64.3
-0.20956 65.0
-0.20931 65.6
-0.20907 66.0
-0.20882 66.2
-0.20858 66.3
-0.20834 66.3
-0.20809 66.1
-0.20785 65.8
-0.2076 65.4
-0.20736 64.8
-0.20712 64.0
-0.20687 63.1
-0.20663 62.1
-0.20638 61.0
-0.20614 59.7
-0.20589 58.2
-0.20565 56.7
-0.20541 55.0
-0.20516 53.2
-0.20492 51.3
-0.20467 49.2
-0.20443 47.1
-0.20419 44.8
-0.20394 42.5
-0.2037 40.0
-0.20345 37.5
-0.20321 34.8
-0.20296 32.1
-0.20272 29.3
-0.20248 26.5
-0.20223 23.6
-0.20199 20.6
-0.20174 17.6
-0.2015 14.5
-0.20126 11.4
-0.20101 8.3
-0.20077 5.2
-0.20052 2.0
-0.20028 -1.2
-0.20004 -4.3
-0.19979 -7.5
-0.19955 -10.6
-0.1993 -13.8
-0.19906 -16.9
-0.19881 -19.9
-0.19857 -22.9
-0.19833 -25.9
-0.19808 -28.8
-0.19784 -31.7
-0.19759 -34.5
-0.19735 -37.2
-0.19711 -39.8
-0.19686 -42.4
-0.19662 -44.8
-0.19637 -47.2
-0.19613 -49.4
-0.19588 -51.5
-0.19564 -53.6
-0.1954 -55.5
-0.19515 -57.2
-0.19491 -58.9
-0.19466 -60.4
-0.19442 -61.8
-0.19418 -63.0
-0.19393 -64.1
-0.19369 -65.1
-0.19344 -65.9
-0.1932 -66.5
-0.19296 -67.0
-0.19271 -67.4
-0.19247 -67.5
-0.19222 -67.6
-0.19198 -67.5
-0.19173 -67.2
-0.19149 -66.8
-0.19125 -66.2
-0.191 -65.4
-0.19076 -64.5
-0.19051 -63.5
-0.19027 -62.3
-0.19003 -61.0
-0.18978 -59.5
-0.18954 -57.9
-0.18929 -56.1
-0.18905 -54.2
-0.1888 -52.2
-0.18856 -50.1
-0.18832 -47.8
-0.18807 -45.4
-0.18783 -43.0
-0.18758 -40.4
-0.18734 -37.7
-0.1871 -34.9
-0.18685 -32.1
-0.18661 -29.1
-0.18636 -26.1
-0.18612 -23.1
-0.18587 -19.9
-0.18563 -16.7
-0.18539 -13.5
-0.18514 -10.3
-0.1849 -7.0
-0.18465 -3.7
-0.18441 -0.3
-0.18417 3.0
-0.18392 6.3
-0.18368 9.6
-0.18343 12.9
-0.18319 16.2
-0.18295 19.4
-0.1827 22.6
-0.18246 25.7
-0.18221 28.8
-0.18197 31.8
-0.18172 34.7
-0.18148 37.6
-0.18124 40.4
-0.18099 43.0
-0.18075 45.6
-0.1805 48.1
-0.18026 50.4
-0.18002 52.7
-0.17977 54.8
-0.17953 56.8
-0.17928 58.6
-0.17904 60.3
-0.17879 61.9
-0.17855 63.3
-0.17831 64.6
-0.17806 65.7
-0.17782 66.6
-0.17757 67.4
-0.17733 68.0
-0.17709 68.5
-0.17684 68.8
-0.1766 68.9
-0.17635 68.9
-0.17611 68.7
-0.17587 68.3
-0.17562 67.8
-0.17538 67.0
-0.17513 66.2
-0.17489 65.1
-0.17464 63.9
-0.1744 62.6
-0.17416 61.0
-0.17391 59.4
-0.17367 57.6
-0.17342 55.6
-0.17318 53.5
-0.17294 51.3
-0.17269 48.9
-0.17245 46.4
-0.1722 43.8
-0.17196 41.1
-0.17171 38.3
-0.17147 35.3
-0.17123 32.3
-0.17098 29.2
-0.17074 26.0
-0.17049 22.8
-0.17025 19.5
-0.17001 16.1
-0.16976 12.7
-0.16952 9.3
-0.16927 5.8
-0.16903 2.3
-0.16879 -1.1
-0.16854 -4.6
-0.1683 -8.1
-0.16805 -11.6
-0.16781 -15.0
-0.16756 -18.4
-0.16732 -21.8
-0.16708 -25.1
-0.16683 -28.4
-0.16659 -31.6
-0.16634 -34.7
-0.1661 -37.7
-0.16586 -40.7
-0.16561 -43.5
-0.16537 -46.2
-0.16512 -48.8
-0.16488 -51.3
-0.16463 -53.7
-0.16439 -55.9
-0.16415 -58.0
-0.1639 -59.9
-0.16366 -61.7
-0.16341 -63.3
-0.16317 -64.8
-0.16293 -66.1
-0.16268 -67.3
-0.16244 -68.2
-0.16219 -69.0
-0.16195 -69.6
-0.16171 -70.0
-0.16146 -70.3
-0.16122 -70.4
-0.16097 -70.2
-0.16073 -69.9
-0.16048 -69.5
-0.16024 -68.8
-0.16 -68.0
-0.15975 -66.9
-0.15951 -65.7
-0.15926 -64.4
-0.15902 -62.8
-0.15878 -61.1
-0.15853 -59.2
-0.15829 -57.2
-0.15804 -55.0
-0.1578 -52.7
-0.15755 -50.2
-0.15731 -47.6
-0.15707 -44.9
-0.15682 -42.0
-0.15658 -39.0
-0.15633 -36.0
-0.15609 -32.8
-0.15585 -29.5
-0.1556 -26.2
-0.15536 -22.7
-0.15511 -19.2
-0.15487 -15.7
-0.15462 -12.1
-0.15438 -8.5
-0.15414 -4.8
-0.15389 -1.1
-0.15365 2.5
-0.1534 6.2
-0.15316 9.9
-0.15292 13.5
-0.15267 17.2
-0.15243 20.7
-0.15218 24.3
-0.15194 27.7
-0.1517 31.1
-0.15145 34.4
-0.15121 37.6
-0.15096 40.8
-0.15072 43.8
-0.15047 46.7
-0.15023 49.5
-0.14999 52.1
-0.14974 54.6
-0.1495 57.0
-0.14925 59.2
-0.14901 61.2
-0.14877 63.1
-0.14852 64.8
-0.14828 66.4
-0.14803 67.7
-0.14779 68.9
-0.14754 69.9
-0.1473 70.7
-0.14706 71.3
-0.14681 71.7
-0.14657 71.9
-0.14632 71.9
-0.14608 71.7
-0.14584 71.3
-0.14559 70.7
-0.14535 69.9
-0.1451 68.9
-0.14486 67.7
-0.14462 66.4
-0.14437 64.8
-0.14413 63.1
-0.14388 61.1
-0.14364 59.1
-0.14339 56.8
-0.14315 54.4
-0.14291 51.8
-0.14266 49.0
-0.14242 46.2
-0.14217 43.2
-0.14193 40.0
-0.14169 36.8
-0.14144 33.4
-0.1412 30.0
-0.14095 26.4
-0.14071 22.8
-0.14046 19.1
-0.14022 15.3
-0.13998 11.5
-0.13973 7.7
-0.13949 3.8
-0.13924 0.0
-0.139 -4.0
-0.13876 -7.9
-0.13851 -11.7
-0.13827 -15.6
-0.13802 -19.4
-0.13778 -23.1
-0.13754 -26.8
-0.13729 -30.5
-0.13705 -34.0
-0.1368 -37.4
-0.13656 -40.8
-0.13631 -44.0
-0.13607 -47.1
-0.13583 -50.1
-0.13558 -52.9
-0.13534 -55.6
-0.13509 -58.1
-0.13485 -60.4
-0.13461 -62.6
-0.13436 -64.6
-0.13412 -66.4
-0.13387 -68.0
-0.13363 -69.4
-0.13338 -70.7
-0.13314 -71.7
-0.1329 -72.5
-0.13265 -73.0
-0.13241 -73.4
-0.13216 -73.6
-0.13192 -73.5
-0.13168 -73.2
-0.13143 -72.7
-0.13119 -72.0
-0.13094 -71.0
-0.1307 -69.9
-0.13046 -68.5
-0.13021 -67.0
-0.12997 -65.2
-0.12972 -63.2
-0.12948 -61.0
-0.12923 -58.7
-0.12899 -56.2
-0.12875 -53.5
-0.1285 -50.6
-0.12826 -47.6
-0.12801 -44.4
-0.12777 -41.1
-0.12753 -37.6
-0.12728 -34.0
-0.12704 -30.4
-0.12679 -26.6
-0.12655 -22.7
-0.1263 -18.8
-0.12606 -14.8
-0.12582 -10.7
-0.12557 -6.6
-0.12533 -2.5
-0.12508 1.6
-0.12484 5.7
-0.1246 9.9
-0.12435 14.0
-0.12411 18.0
-0.12386 22.0
-0.12362 26.0
-0.12337 29.9
-0.12313 33.7
-0.12289 37.3
-0.12264 40.9
-0.1224 44.4
-0.12215 47.7
-0.12191 50.9
-0.12167 53.9
-0.12142 56.8
-0.12118 59.4
-0.12093 61.9
-0.12069 64.3
-0.12045 66.4
-0.1202 68.3
-0.11996 70.0
-0.11971 71.4
-0.11947 72.7
-0.11922 73.7
-0.11898 74.5
-0.11874 75.0
-0.11849 75.3
-0.11825 75.4
-0.118 75.2
-0.11776 74.8
-0.11752 74.2
-0.11727 73.3
-0.11703 72.1
-0.11678 70.8
-0.11654 69.2
-0.11629 67.4
-0.11605 65.3
-0.11581 63.0
-0.11556 60.6
-0.11532 57.9
-0.11507 55.0
-0.11483 52.0
-0.11459 48.8
-0.11434 45.4
-0.1141 41.8
-0.11385 38.1
-0.11361 34.3
-0.11337 30.4
-0.11312 26.3
-0.11288 22.2
-0.11263 18.0
-0.11239 13.7
-0.11214 9.3
-0.1119 4.9
-0.11166 0.5
-0.11141 -3.9
-0.11117 -8.3
-0.11092 -12.7
-0.11068 -17.0
-0.11044 -21.3
-0.11019 -25.6
-0.10995 -29.7
-0.1097 -33.8
-0.10946 -37.8
-0.10921 -41.6
-0.10897 -45.3
-0.10873 -48.9
-0.10848 -52.3
-0.10824 -55.5
-0.10799 -58.6
-0.10775 -61.4
-0.10751 -64.1
-0.10726 -66.5
-0.10702 -68.7
-0.10677 -70.7
-0.10653 -72.4
-0.10629 -73.9
-0.10604 -75.2
-0.1058 -76.1
-0.10555 -76.9
-0.10531 -77.3
-0.10506 -77.5
-0.10482 -77.4
-0.10458 -77.1
-0.10433 -76.5
-0.10409 -75.6
-0.10384 -74.4
-0.1036 -73.0
-0.10336 -71.3
-0.10311 -69.4
-0.10287 -67.2
-0.10262 -64.8
-0.10238 -62.1
-0.10213 -59.3
-0.10189 -56.2
-0.10165 -52.9
-0.1014 -49.4
-0.10116 -45.7
-0.10091 -41.8
-0.10067 -37.8
-0.10043 -33.7
-0.10018 -29.4
-0.09994 -25.0
-0.09969 -20.5
-0.09945 -16.0
-0.09921 -11.3
-0.09896 -6.6
-0.09872 -1.9
-0.09847 2.8
-0.09823 7.6
-0.09798 12.3
-0.09774 17.0
-0.0975 21.6
-0.09725 26.2
-0.09701 30.7
-0.09676 35.0
-0.09652 39.3
-0.09628 43.4
-0.09603 47.4
-0.09579 51.2
-0.09554 54.8
-0.0953 58.2
-0.09505 61.4
-0.09481 64.4
-0.09457 67.1
-0.09432 69.7
-0.09408 71.9
-0.09383 73.9
-0.09359 75.6
-0.09335 77.0
-0.0931 78.2
-0.09286 79.0
-0.09261 79.6
-0.09237 79.8
-0.09212 79.8
-0.09188 79.4
-0.09164 78.8
-0.09139 77.8
-0.09115 76.6
-0.0909 75.0
-0.09066 73.2
-0.09042 71.0
-0.09017 68.6
-0.08993 65.9
-0.08968 63.0
-0.08944 59.8
-0.0892 56.4
-0.08895 52.7
-0.08871 48.8
-0.08846 44.7
-0.08822 40.5
-0.08797 36.0
-0.08773 31.5
-0.08749 26.8
-0.08724 21.9
-0.087 17.0
-0.08675 12.0
-0.08651 6.9
-0.08627 1.8
-0.08602 -3.3
-0.08578 -8.4
-0.08553 -13.5
-0.08529 -18.6
-0.08504 -23.6
-0.0848 -28.5
-0.08456 -33.3
-0.08431 -38.0
-0.08407 -42.5
-0.08382 -46.9
-0.08358 -51.1
-0.08334 -55.1
-0.08309 -58.9
-0.08285 -62.5
-0.0826 -65.8
-0.08236 -68.8
-0.08212 -71.6
-0.08187 -74.1
-0.08163 -76.2
-0.08138 -78.1
-0.08114 -79.7
-0.08089 -80.9
-0.08065 -81.8
-0.08041 -82.3
-0.08016 -82.5
-0.07992 -82.4
-0.07967 -81.9
-0.07943 -81.1
-0.07919 -79.9
-0.07894 -78.4
-0.0787 -76.5
-0.07845 -74.3
-0.07821 -71.8
-0.07796 -69.0
-0.07772 -65.9
-0.07748 -62.5
-0.07723 -58.8
-0.07699 -54.8
-0.07674 -50.6
-0.0765 -46.2
-0.07626 -41.6
-0.07601 -36.7
-0.07577 -31.7
-0.07552 -26.6
-0.07528 -21.3
-0.07504 -15.9
-0.07479 -10.4
-0.07455 -4.9
-0.0743 0.7
-0.07406 6.3
-0.07381 11.8
-0.07357 17.4
-0.07333 22.8
-0.07308 28.2
-0.07284 33.5
-0.07259 38.6
-0.07235 43.6
-0.07211 48.4
-0.07186 53.0
-0.07162 57.4
-0.07137 61.5
-0.07113 65.3
-0.07088 68.9
-0.07064 72.1
-0.0704 75.1
-0.07015 77.7
-0.06991 79.9
-0.06966 81.8
-0.06942 83.3
-0.06918 84.4
-0.06893 85.2
-0.06869 85.5
-0.06844 85.5
-0.0682 85.0
-0.06796 84.2
-0.06771 82.9
-0.06747 81.3
-0.06722 79.2
-0.06698 76.8
-0.06673 74.0
-0.06649 70.9
-0.06625 67.4
-0.066 63.5
-0.06576 59.4
-0.06551 55.0
-0.06527 50.2
-0.06503 45.2
-0.06478 40.0
-0.06454 34.6
-0.06429 29.0
-0.06405 23.2
-0.0638 17.3
-0.06356 11.3
-0.06332 5.2
-0.06307 -0.9
-0.06283 -7.0
-0.06258 -13.2
-0.06234 -19.2
-0.0621 -25.3
-0.06185 -31.1
-0.06161 -36.9
-0.06136 -42.5
-0.06112 -47.9
-0.06087 -53.1
-0.06063 -58.0
-0.06039 -62.6
-0.06014 -66.9
-0.0599 -71.0
-0.05965 -74.6
-0.05941 -77.9
-0.05917 -80.8
-0.05892 -83.3
-0.05868 -85.3
-0.05843 -86.9
-0.05819 -88.1
-0.05795 -88.8
-0.0577 -89.1
-0.05746 -88.8
-0.05721 -88.2
-0.05697 -87.0
-0.05672 -85.4
-0.05648 -83.3
-0.05624 -80.7
-0.05599 -77.7
-0.05575 -74.3
-0.0555 -70.5
-0.05526 -66.3
-0.05502 -61.7
-0.05477 -56.7
-0.05453 -51.4
-0.05428 -45.9
-0.05404 -40.0
-0.05379 -33.9
-0.05355 -27.6
-0.05331 -21.1
-0.05306 -14.5
-0.05282 -7.7
-0.05257 -0.9
-0.05233 5.9
-0.05209 12.7
-0.05184 19.5
-0.0516 26.2
-0.05135 32.8
-0.05111 39.2
-0.05087 45.4
-0.05062 51.4
-0.05038 57.1
-0.05013 62.5
-0.04989 67.5
-0.04964 72.2
-0.0494 76.5
-0.04916 80.3
-0.04891 83.7
-0.04867 86.6
-0.04842 89.0
-0.04818 90.9
-0.04794 92.2
-0.04769 93.0
-0.04745 93.2
-0.0472 92.9
-0.04696 92.0
-0.04671 90.6
-0.04647 88.5
-0.04623 86.0
