t strain*1e23
-56.62657 -2.8
-56.62633 -2.9
-56.62608 -3.0
-56.62584 -3.1
-56.62559 -3.2
-56.62535 -3.3
-56.62511 -3.4
-56.62486 -3.5
-56.62462 -3.5
-56.62437 -3.6
-56.62413 -3.6
-56.62389 -3.7
-56.62364 -3.7
-56.6234 -3.7
-56.62315 -3.8
-56.62291 -3.8
-56.62266 -3.8
-56.62242 -3.8
-56.62218 -3.7
-56.62193 -3.7
-56.62169 -3.7
-56.62144 -3.7
-56.6212 -3.6
-56.62096 -3.6
-56.62071 -3.5
-56.62047 -3.4
-56.62022 -3.4
-56.61998 -3.3
-56.61974 -3.2
-56.61949 -3.1
-56.61925 -3.0
-56.619 -2.9
-56.61876 -2.8
-56.61851 -2.6
-56.61827 -2.5
-56.61803 -2.4
-56.61778 -2.2
-56.61754 -2.1
-56.61729 -1.9
-56.61705 -1.8
-56.61681 -1.6
-56.61656 -1.5
-56.61632 -1.3
-56.61607 -1.2
-56.61583 -1.0
-56.61558 -0.8
-56.61534 -0.7
-56.6151 -0.5
-56.61485 -0.3
-56.61461 -0.1
-56.61436 0.0
-56.61412 0.2
-56.61388 0.4
-56.61363 0.6
-56.61339 0.7
-56.61314 0.9
-56.6129 1.1
-56.61266 1.2
-56.61241 1.4
-56.61217 1.6
-56.61192 1.7
-56.61168 1.9
-56.61143 2.0
-56.61119 2.2
-56.61095 2.3
-56.6107 2.4
-56.61046 2.6
-56.61021 2.7
-56.60997 2.8
-56.60973 2.9
-56.60948 3.0
-56.60924 3.1
-56.60899 3.2
-56.60875 3.3
-56.6085 3.4
-56.60826 3.5
-56.60802 3.5
-56.60777 3.6
-56.60753 3.6
-56.60728 3.7
-56.60704 3.7
-56.6068 3.7
-56.60655 3.8
-56.60631 3.8
-56.60606 3.8
-56.60582 3.8
-56.60558 3.7
-56.60533 3.7
-56.60509 3.7
-56.60484 3.7
-56.6046 3.6
-56.60435 3.6
-56.60411 3.5
-56.60387 3.4
-56.60362 3.4
-56.60338 3.3
-56.60313 3.2
-56.60289 3.1
-56.60265 3.0
-56.6024 2.9
-56.60216 2.8
-56.60191 2.7
-56.60167 2.5
-56.60142 2.4
-56.60118 2.3
-56.60094 2.1
-56.60069 2.0
-56.60045 1.8
-56.6002 1.7
-56.59996 1.5
-56.59972 1.4
-56.59947 1.2
-56.59923 1.0
-56.59898 0.9
-56.59874 0.7
-56.5985 0.5
-56.59825 0.3
-56.59801 0.2
-56.59776 0.0
-56.59752 -0.2
-56.59727 -0.4
-56.59703 -0.5
-56.59679 -0.7
-56.59654 -0.9
-56.5963 -1.0
-56.59605 -1.2
-56.59581 -1.4
-56.59557 -1.5
-56.59532 -1.7
-56.59508 -1.8
-56.59483 -2.0
-56.59459 -2.1
-56.59434 -2.3
-56.5941 -2.4
-56.59386 -2.5
-56.59361 -2.7
-56.59337 -2.8
-56.59312 -2.9
-56.59288 -3.0
-56.59264 -3.1
-56.59239 -3.2
-56.59215 -3.3
-56.5919 -3.4
-56.59166 -3.4
-56.59141 -3.5
-56.59117 -3.6
-56.59093 -3.6
-56.59068 -3.7
-56.59044 -3.7
-56.59019 -3.7
-56.58995 -3.8
-56.58971 -3.8
-56.58946 -3.8
-56.58922 -3.8
-56.58897 -3.8
-56.58873 -3.7
-56.58849 -3.7
-56.58824 -3.7
-56.588 -3.6
-56.58775 -3.6
-56.58751 -3.5
-56.58726 -3.5
-56.58702 -3.4
-56.58678 -3.3
-56.58653 -3.2
-56.58629 -3.1
-56.58604 -3.0
-56.5858 -2.9
-56.58556 -2.8
-56.58531 -2.7
-56.58507 -2.6
-56.58482 -2.4
-56.58458 -2.3
-56.58433 -2.1
-56.58409 -2.0
-56.58385 -1.9
-56.5836 -1.7
-56.58336 -1.5
-56.58311 -1.4
-56.58287 -1.2
-56.58263 -1.1
-56.58238 -0.9
-56.58214 -0.7
-56.58189 -0.5
-56.58165 -0.4
-56.58141 -0.2
-56.58116 0.0
-56.58092 0.1
-56.58067 0.3
-56.58043 0.5
-56.58018 0.7
-56.57994 0.8
-56.5797 1.0
-56.57945 1.2
-56.57921 1.3
-56.57896 1.5
-56.57872 1.7
-56.57848 1.8
-56.57823 2.0
-56.57799 2.1
-56.57774 2.2
-56.5775 2.4
-56.57725 2.5
-56.57701 2.6
-56.57677 2.8
-56.57652 2.9
-56.57628 3.0
-56.57603 3.1
-56.57579 3.2
-56.57555 3.3
-56.5753 3.4
-56.57506 3.4
-56.57481 3.5
-56.57457 3.6
-56.57433 3.6
-56.57408 3.7
-56.57384 3.7
-56.57359 3.7
-56.57335 3.7
-56.5731 3.8
-56.57286 3.8
-56.57262 3.8
-56.57237 3.8
-56.57213 3.7
-56.57188 3.7
-56.57164 3.7
-56.5714 3.6
-56.57115 3.6
-56.57091 3.5
-56.57066 3.5
-56.57042 3.4
-56.57017 3.3
-56.56993 3.2
-56.56969 3.1
-56.56944 3.0
-56.5692 2.9
-56.56895 2.8
-56.56871 2.7
-56.56847 2.6
-56.56822 2.4
-56.56798 2.3
-56.56773 2.2
-56.56749 2.0
-56.56725 1.9
-56.567 1.7
-56.56676 1.6
-56.56651 1.4
-56.56627 1.2
-56.56602 1.1
-56.56578 0.9
-56.56554 0.7
-56.56529 0.6
-56.56505 0.4
-56.5648 0.2
-56.56456 0.0
-56.56432 -0.1
-56.56407 -0.3
-56.56383 -0.5
-56.56358 -0.6
-56.56334 -0.8
-56.56309 -1.0
-56.56285 -1.1
-56.56261 -1.3
-56.56236 -1.5
-56.56212 -1.6
-56.56187 -1.8
-56.56163 -1.9
-56.56139 -2.1
-56.56114 -2.2
-56.5609 -2.4
-56.56065 -2.5
-56.56041 -2.6
-56.56016 -2.7
-56.55992 -2.9
-56.55968 -3.0
-56.55943 -3.1
-56.55919 -3.2
-56.55894 -3.3
-56.5587 -3.3
-56.55846 -3.4
-56.55821 -3.5
-56.55797 -3.6
-56.55772 -3.6
-56.55748 -3.7
-56.55724 -3.7
-56.55699 -3.7
-56.55675 -3.7
-56.5565 -3.8
-56.55626 -3.8
-56.55601 -3.8
-56.55577 -3.8
-56.55553 -3.7
-56.55528 -3.7
-56.55504 -3.7
-56.55479 -3.6
-56.55455 -3.6
-56.55431 -3.5
-56.55406 -3.5
-56.55382 -3.4
-56.55357 -3.3
-56.55333 -3.2
-56.55308 -3.2
-56.55284 -3.1
-56.5526 -2.9
-56.55235 -2.8
-56.55211 -2.7
-56.55186 -2.6
-56.55162 -2.5
-56.55138 -2.3
-56.55113 -2.2
-56.55089 -2.0
-56.55064 -1.9
-56.5504 -1.7
-56.55016 -1.6
-56.54991 -1.4
-56.54967 -1.3
-56.54942 -1.1
-56.54918 -0.9
-56.54893 -0.8
-56.54869 -0.6
-56.54845 -0.4
-56.5482 -0.3
-56.54796 0.0
-56.54771 0.0
-56.54747 0.3
-56.54723 0.4
-56.54698 0.6
-56.54674 0.8
-56.54649 0.9
-56.54625 1.1
-56.546 1.3
-56.54576 1.4
-56.54552 1.6
-56.54527 1.8
-56.54503 1.9
-56.54478 2.1
-56.54454 2.2
-56.5443 2.3
-56.54405 2.5
-56.54381 2.6
-56.54356 2.7
-56.54332 2.8
-56.54308 3.0
-56.54283 3.1
-56.54259 3.2
-56.54234 3.2
-56.5421 3.3
-56.54185 3.4
-56.54161 3.5
-56.54137 3.5
-56.54112 3.6
-56.54088 3.6
-56.54063 3.7
-56.54039 3.7
-56.54015 3.7
-56.5399 3.8
-56.53966 3.8
-56.53941 3.8
-56.53917 3.8
-56.53892 3.7
-56.53868 3.7
-56.53844 3.7
-56.53819 3.7
-56.53795 3.6
-56.5377 3.5
-56.53746 3.5
-56.53722 3.4
-56.53697 3.3
-56.53673 3.3
-56.53648 3.2
-56.53624 3.1
-56.536 3.0
-56.53575 2.9
-56.53551 2.7
-56.53526 2.6
-56.53502 2.5
-56.53477 2.4
-56.53453 2.2
-56.53429 2.1
-56.53404 1.9
-56.5338 1.8
-56.53355 1.6
-56.53331 1.5
-56.53307 1.3
-56.53282 1.1
-56.53258 1.0
-56.53233 0.8
-56.53209 0.6
-56.53184 0.5
-56.5316 0.3
-56.53136 0.1
-56.53111 0.0
-56.53087 -0.2
-56.53062 -0.4
-56.53038 -0.6
-56.53014 -0.8
-56.52989 -0.9
-56.52965 -1.1
-56.5294 -1.3
-56.52916 -1.4
-56.52891 -1.6
-56.52867 -1.7
-56.52843 -1.9
-56.52818 -2.0
-56.52794 -2.2
-56.52769 -2.3
-56.52745 -2.5
-56.52721 -2.6
-56.52696 -2.7
-56.52672 -2.8
-56.52647 -2.9
-56.52623 -3.0
-56.52599 -3.1
-56.52574 -3.2
-56.5255 -3.3
-56.52525 -3.4
-56.52501 -3.5
-56.52476 -3.5
-56.52452 -3.6
-56.52428 -3.6
-56.52403 -3.7
-56.52379 -3.7
-56.52354 -3.7
-56.5233 -3.8
-56.52306 -3.8
-56.52281 -3.8
-56.52257 -3.8
-56.52232 -3.7
-56.52208 -3.7
-56.52183 -3.7
-56.52159 -3.7
-56.52135 -3.6
-56.5211 -3.6
-56.52086 -3.5
-56.52061 -3.4
-56.52037 -3.4
-56.52013 -3.3
-56.51988 -3.2
-56.51964 -3.1
-56.51939 -3.0
-56.51915 -2.9
-56.51891 -2.8
-56.51866 -2.6
-56.51842 -2.5
-56.51817 -2.4
-56.51793 -2.2
-56.51768 -2.1
-56.51744 -1.9
-56.5172 -1.8
-56.51695 -1.6
-56.51671 -1.5
-56.51646 -1.3
-56.51622 -1.2
-56.51598 -1.0
-56.51573 -0.8
-56.51549 -0.7
-56.51524 -0.5
-56.515 -0.3
-56.51475 -0.1
-56.51451 0.0
-56.51427 0.2
-56.51402 0.4
-56.51378 0.6
-56.51353 0.7
-56.51329 0.9
-56.51305 1.1
-56.5128 1.2
-56.51256 1.4
-56.51231 1.6
-56.51207 1.7
-56.51183 1.9
-56.51158 2.0
-56.51134 2.2
-56.51109 2.3
-56.51085 2.4
-56.5106 2.6
-56.51036 2.7
-56.51012 2.8
-56.50987 2.9
-56.50963 3.0
-56.50938 3.1
-56.50914 3.2
-56.5089 3.3
-56.50865 3.4
-56.50841 3.5
-56.50816 3.5
-56.50792 3.6
-56.50767 3.6
-56.50743 3.7
-56.50719 3.7
-56.50694 3.7
-56.5067 3.8
-56.50645 3.8
-56.50621 3.8
-56.50597 3.8
-56.50572 3.8
-56.50548 3.7
-56.50523 3.7
-56.50499 3.7
-56.50475 3.6
-56.5045 3.6
-56.50426 3.5
-56.50401 3.4
-56.50377 3.4
-56.50352 3.3
-56.50328 3.2
-56.50304 3.1
-56.50279 3.0
-56.50255 2.9
-56.5023 2.8
-56.50206 2.7
-56.50182 2.5
-56.50157 2.4
-56.50133 2.3
-56.50108 2.1
-56.50084 2.0
-56.50059 1.8
-56.50035 1.7
-56.50011 1.5
-56.49986 1.3
-56.49962 1.2
-56.49937 1.0
-56.49913 0.8
-56.49889 0.7
-56.49864 0.5
-56.4984 0.3
-56.49815 0.2
-56.49791 0.0
-56.49766 -0.2
-56.49742 -0.4
-56.49718 -0.5
-56.49693 -0.7
-56.49669 -0.9
-56.49644 -1.0
-56.4962 -1.2
-56.49596 -1.4
-56.49571 -1.5
-56.49547 -1.7
-56.49522 -1.8
-56.49498 -2.0
-56.49474 -2.1
-56.49449 -2.3
-56.49425 -2.4
-56.494 -2.5
-56.49376 -2.7
-56.49351 -2.8
-56.49327 -2.9
-56.49303 -3.0
-56.49278 -3.1
-56.49254 -3.2
-56.49229 -3.3
-56.49205 -3.4
-56.49181 -3.5
-56.49156 -3.5
-56.49132 -3.6
-56.49107 -3.6
-56.49083 -3.7
-56.49058 -3.7
-56.49034 -3.7
-56.4901 -3.8
-56.48985 -3.8
-56.48961 -3.8
-56.48936 -3.8
-56.48912 -3.8
-56.48888 -3.7
-56.48863 -3.7
-56.48839 -3.7
-56.48814 -3.6
-56.4879 -3.6
-56.48766 -3.5
-56.48741 -3.4
-56.48717 -3.4
-56.48692 -3.3
-56.48668 -3.2
-56.48643 -3.1
-56.48619 -3.0
-56.48595 -2.9
-56.4857 -2.8
-56.48546 -2.7
-56.48521 -2.5
-56.48497 -2.4
-56.48473 -2.3
-56.48448 -2.1
-56.48424 -2.0
-56.48399 -1.8
-56.48375 -1.7
-56.4835 -1.5
-56.48326 -1.4
-56.48302 -1.2
-56.48277 -1.0
-56.48253 -0.9
-56.48228 -0.7
-56.48204 -0.5
-56.4818 -0.4
-56.48155 -0.2
-56.48131 0.0
-56.48106 0.2
-56.48082 0.3
-56.48058 0.5
-56.48033 0.7
-56.48009 0.9
-56.47984 1.0
-56.4796 1.2
-56.47935 1.4
-56.47911 1.5
-56.47887 1.7
-56.47862 1.8
-56.47838 2.0
-56.47813 2.1
-56.47789 2.3
-56.47765 2.4
-56.4774 2.5
-56.47716 2.7
-56.47691 2.8
-56.47667 2.9
-56.47642 3.0
-56.47618 3.1
-56.47594 3.2
-56.47569 3.3
-56.47545 3.4
-56.4752 3.4
-56.47496 3.5
-56.47472 3.6
-56.47447 3.6
-56.47423 3.7
-56.47398 3.7
-56.47374 3.7
-56.4735 3.8
-56.47325 3.8
-56.47301 3.8
-56.47276 3.8
-56.47252 3.8
-56.47227 3.7
-56.47203 3.7
-56.47179 3.7
-56.47154 3.6
-56.4713 3.6
-56.47105 3.5
-56.47081 3.5
-56.47057 3.4
-56.47032 3.3
-56.47008 3.2
-56.46983 3.1
-56.46959 3.0
-56.46934 2.9
-56.4691 2.8
-56.46886 2.7
-56.46861 2.6
-56.46837 2.4
-56.46812 2.3
-56.46788 2.2
-56.46764 2.0
-56.46739 1.9
-56.46715 1.7
-56.4669 1.5
-56.46666 1.4
-56.46641 1.2
-56.46617 1.1
-56.46593 0.9
-56.46568 0.7
-56.46544 0.5
-56.46519 0.4
-56.46495 0.2
-56.46471 0.0
-56.46446 -0.1
-56.46422 -0.3
-56.46397 -0.5
-56.46373 -0.7
-56.46349 -0.8
