t strain*1e23
-0.45592 29.2
-0.45567 28.6
-0.45543 27.9
-0.45518 27.2
-0.45494 26.4
-0.4547 25.6
-0.45445 24.8
-0.45421 23.9
-0.45396 22.9
-0.45372 22.0
-0.45348 21.0
-0.45323 19.9
-0.45299 18.9
-0.45274 17.8
-0.4525 16.6
-0.45226 15.5
-0.45201 14.3
-0.45177 13.1
-0.45152 11.8
-0.45128 10.6
-0.45103 9.3
-0.45079 8.1
-0.45055 6.8
-0.4503 5.4
-0.45006 4.1
-0.44981 2.8
-0.44957 1.5
-0.44933 0.2
-0.44908 -1.2
-0.44884 -2.5
-0.44859 -3.8
-0.44835 -5.2
-0.4481 -6.5
-0.44786 -7.8
-0.44762 -9.1
-0.44737 -10.3
-0.44713 -11.6
-0.44688 -12.9
-0.44664 -14.1
-0.4464 -15.3
-0.44615 -16.5
-0.44591 -17.6
-0.44566 -18.7
-0.44542 -19.8
-0.44518 -20.9
-0.44493 -21.9
-0.44469 -22.9
-0.44444 -23.9
-0.4442 -24.8
-0.44395 -25.6
-0.44371 -26.5
-0.44347 -27.3
-0.44322 -28.0
-0.44298 -28.7
-0.44273 -29.4
-0.44249 -30.0
-0.44225 -30.5
-0.442 -31.1
-0.44176 -31.5
-0.44151 -31.9
-0.44127 -32.3
-0.44102 -32.6
-0.44078 -32.8
-0.44054 -33.0
-0.44029 -33.2
-0.44005 -33.2
-0.4398 -33.3
-0.43956 -33.3
-0.43932 -33.2
-0.43907 -33.0
-0.43883 -32.9
-0.43858 -32.6
-0.43834 -32.3
-0.4381 -32.0
-0.43785 -31.6
-0.43761 -31.1
-0.43736 -30.6
-0.43712 -30.1
-0.43687 -29.5
-0.43663 -28.8
-0.43639 -28.1
-0.43614 -27.4
-0.4359 -26.6
-0.43565 -25.7
-0.43541 -24.8
-0.43517 -23.9
-0.43492 -23.0
-0.43468 -22.0
-0.43443 -20.9
-0.43419 -19.9
-0.43394 -18.7
-0.4337 -17.6
-0.43346 -16.4
-0.43321 -15.2
-0.43297 -14.0
-0.43272 -12.8
-0.43248 -11.5
-0.43224 -10.2
-0.43199 -8.9
-0.43175 -7.6
-0.4315 -6.3
-0.43126 -4.9
-0.43102 -3.6
-0.43077 -2.2
-0.43053 -0.8
-0.43028 0.5
-0.43004 1.9
-0.42979 3.3
-0.42955 4.6
-0.42931 6.0
-0.42906 7.3
-0.42882 8.6
-0.42857 9.9
-0.42833 11.3
-0.42809 12.5
-0.42784 13.8
-0.4276 15.0
-0.42735 16.2
-0.42711 17.4
-0.42686 18.6
-0.42662 19.7
-0.42638 20.8
-0.42613 21.9
-0.42589 22.9
-0.42564 23.9
-0.4254 24.8
-0.42516 25.7
-0.42491 26.6
-0.42467 27.4
-0.42442 28.2
-0.42418 28.9
-0.42393 29.6
-0.42369 30.2
-0.42345 30.8
-0.4232 31.3
-0.42296 31.8
-0.42271 32.2
-0.42247 32.6
-0.42223 32.9
-0.42198 33.2
-0.42174 33.4
-0.42149 33.5
-0.42125 33.6
-0.42101 33.6
-0.42076 33.6
-0.42052 33.5
-0.42027 33.4
-0.42003 33.2
-0.41978 32.9
-0.41954 32.6
-0.4193 32.2
-0.41905 31.8
-0.41881 31.3
-0.41856 30.8
-0.41832 30.2
-0.41808 29.6
-0.41783 28.9
-0.41759 28.2
-0.41734 27.4
-0.4171 26.6
-0.41685 25.7
-0.41661 24.8
-0.41637 23.8
-0.41612 22.8
-0.41588 21.8
-0.41563 20.7
-0.41539 19.6
-0.41515 18.4
-0.4149 17.2
-0.41466 16.0
-0.41441 14.8
-0.41417 13.5
-0.41393 12.2
-0.41368 10.9
-0.41344 9.6
-0.41319 8.2
-0.41295 6.9
-0.4127 5.5
-0.41246 4.1
-0.41222 2.7
-0.41197 1.3
-0.41173 0.0
-0.41148 -1.5
-0.41124 -2.9
-0.411 -4.3
-0.41075 -5.7
-0.41051 -7.0
-0.41026 -8.4
-0.41002 -9.8
-0.40977 -11.1
-0.40953 -12.4
-0.40929 -13.7
-0.40904 -15.0
-0.4088 -16.2
-0.40855 -17.5
-0.40831 -18.7
-0.40807 -19.8
-0.40782 -20.9
-0.40758 -22.0
-0.40733 -23.1
-0.40709 -24.1
-0.40685 -25.1
-0.4066 -26.0
-0.40636 -26.9
-0.40611 -27.7
-0.40587 -28.5
-0.40562 -29.3
-0.40538 -30.0
-0.40514 -30.6
-0.40489 -31.2
-0.40465 -31.7
-0.4044 -32.2
-0.40416 -32.6
-0.40392 -33.0
-0.40367 -33.3
-0.40343 -33.5
-0.40318 -33.7
-0.40294 -33.9
-0.40269 -33.9
-0.40245 -34.0
-0.40221 -33.9
-0.40196 -33.8
-0.40172 -33.6
-0.40147 -33.4
-0.40123 -33.1
-0.40099 -32.8
-0.40074 -32.4
-0.4005 -32.0
-0.40025 -31.4
-0.40001 -30.9
-0.39977 -30.3
-0.39952 -29.6
-0.39928 -28.9
-0.39903 -28.1
-0.39879 -27.3
-0.39854 -26.4
-0.3983 -25.5
-0.39806 -24.5
-0.39781 -23.5
-0.39757 -22.4
-0.39732 -21.3
-0.39708 -20.2
-0.39684 -19.0
-0.39659 -17.8
-0.39635 -16.6
-0.3961 -15.4
-0.39586 -14.1
-0.39561 -12.7
-0.39537 -11.4
-0.39513 -10.0
-0.39488 -8.7
-0.39464 -7.3
-0.39439 -5.9
-0.39415 -4.5
-0.39391 -3.0
-0.39366 -1.6
-0.39342 -0.2
-0.39317 1.3
-0.39293 2.7
-0.39268 4.2
-0.39244 5.6
-0.3922 7.0
-0.39195 8.4
-0.39171 9.8
-0.39146 11.2
-0.39122 12.5
-0.39098 13.8
-0.39073 15.2
-0.39049 16.4
-0.39024 17.7
-0.39 18.9
-0.38976 20.1
-0.38951 21.3
-0.38927 22.4
-0.38902 23.5
-0.38878 24.5
-0.38853 25.5
-0.38829 26.4
-0.38805 27.3
-0.3878 28.2
-0.38756 29.0
-0.38731 29.7
-0.38707 30.4
-0.38683 31.1
-0.38658 31.7
-0.38634 32.2
-0.38609 32.7
-0.38585 33.1
-0.3856 33.4
-0.38536 33.7
-0.38512 34.0
-0.38487 34.1
-0.38463 34.3
-0.38438 34.3
-0.38414 34.3
-0.3839 34.2
-0.38365 34.1
-0.38341 33.9
-0.38316 33.6
-0.38292 33.3
-0.38268 32.9
-0.38243 32.5
-0.38219 32.0
-0.38194 31.4
-0.3817 30.8
-0.38145 30.2
-0.38121 29.4
-0.38097 28.7
-0.38072 27.8
-0.38048 27.0
-0.38023 26.0
-0.37999 25.0
-0.37975 24.0
-0.3795 23.0
-0.37926 21.8
-0.37901 20.7
-0.37877 19.5
-0.37852 18.3
-0.37828 17.0
-0.37804 15.7
-0.37779 14.4
-0.37755 13.1
-0.3773 11.7
-0.37706 10.3
-0.37682 8.9
-0.37657 7.5
-0.37633 6.0
-0.37608 4.6
-0.37584 3.1
-0.3756 1.6
-0.37535 0.2
-0.37511 -1.3
-0.37486 -2.8
-0.37462 -4.3
-0.37437 -5.7
-0.37413 -7.2
-0.37389 -8.6
-0.37364 -10.0
-0.3734 -11.5
-0.37315 -12.8
-0.37291 -14.2
-0.37267 -15.5
-0.37242 -16.9
-0.37218 -18.1
-0.37193 -19.4
-0.37169 -20.6
-0.37144 -21.8
-0.3712 -22.9
-0.37096 -24.0
-0.37071 -25.1
-0.37047 -26.1
-0.37022 -27.0
-0.36998 -27.9
-0.36974 -28.8
-0.36949 -29.6
-0.36925 -30.3
-0.369 -31.0
-0.36876 -31.7
-0.36852 -32.2
-0.36827 -32.8
-0.36803 -33.2
-0.36778 -33.6
-0.36754 -33.9
-0.36729 -34.2
-0.36705 -34.4
-0.36681 -34.6
-0.36656 -34.7
-0.36632 -34.7
-0.36607 -34.6
-0.36583 -34.5
-0.36559 -34.3
-0.36534 -34.1
-0.3651 -33.8
-0.36485 -33.4
-0.36461 -33.0
-0.36436 -32.5
-0.36412 -31.9
-0.36388 -31.3
-0.36363 -30.6
-0.36339 -29.9
-0.36314 -29.1
-0.3629 -28.3
-0.36266 -27.4
-0.36241 -26.4
-0.36217 -25.4
-0.36192 -24.4
-0.36168 -23.3
-0.36143 -22.2
-0.36119 -21.0
-0.36095 -19.8
-0.3607 -18.5
-0.36046 -17.2
-0.36021 -15.9
-0.35997 -14.5
-0.35973 -13.2
-0.35948 -11.7
-0.35924 -10.3
-0.35899 -8.9
-0.35875 -7.4
-0.35851 -5.9
-0.35826 -4.4
-0.35802 -2.9
-0.35777 -1.4
-0.35753 0.1
-0.35728 1.6
-0.35704 3.2
-0.3568 4.7
-0.35655 6.2
-0.35631 7.7
-0.35606 9.1
-0.35582 10.6
-0.35558 12.0
-0.35533 13.5
-0.35509 14.8
-0.35484 16.2
-0.3546 17.6
-0.35435 18.9
-0.35411 20.1
-0.35387 21.4
-0.35362 22.5
-0.35338 23.7
-0.35313 24.8
-0.35289 25.9
-0.35265 26.9
-0.3524 27.8
-0.35216 28.7
-0.35191 29.6
-0.35167 30.4
-0.35143 31.1
-0.35118 31.8
-0.35094 32.4
-0.35069 33.0
-0.35045 33.4
-0.3502 33.9
-0.34996 34.2
-0.34972 34.5
-0.34947 34.8
-0.34923 34.9
-0.34898 35.0
-0.34874 35.1
-0.3485 35.0
-0.34825 34.9
-0.34801 34.7
-0.34776 34.5
-0.34752 34.2
-0.34727 33.8
-0.34703 33.4
-0.34679 32.9
-0.34654 32.3
-0.3463 31.7
-0.34605 31.0
-0.34581 30.2
-0.34557 29.4
-0.34532 28.6
-0.34508 27.6
-0.34483 26.7
-0.34459 25.6
-0.34435 24.6
-0.3441 23.4
-0.34386 22.3
-0.34361 21.0
-0.34337 19.8
-0.34312 18.5
-0.34288 17.1
-0.34264 15.8
-0.34239 14.4
-0.34215 12.9
-0.3419 11.5
-0.34166 10.0
-0.34142 8.5
-0.34117 7.0
-0.34093 5.4
-0.34068 3.9
-0.34044 2.3
-0.34019 0.8
-0.33995 -0.8
-0.33971 -2.3
-0.33946 -3.9
-0.33922 -5.4
-0.33897 -7.0
-0.33873 -8.5
-0.33849 -10.0
-0.33824 -11.5
-0.338 -13.0
-0.33775 -14.4
-0.33751 -15.9
-0.33727 -17.2
-0.33702 -18.6
-0.33678 -19.9
-0.33653 -21.2
-0.33629 -22.4
-0.33604 -23.6
-0.3358 -24.8
-0.33556 -25.9
-0.33531 -26.9
-0.33507 -27.9
-0.33482 -28.9
-0.33458 -29.8
-0.33434 -30.6
-0.33409 -31.4
-0.33385 -32.1
-0.3336 -32.7
-0.33336 -33.3
-0.33311 -33.8
-0.33287 -34.2
-0.33263 -34.6
-0.33238 -34.9
-0.33214 -35.2
-0.33189 -35.3
-0.33165 -35.4
-0.33141 -35.5
-0.33116 -35.4
-0.33092 -35.3
-0.33067 -35.1
-0.33043 -34.9
-0.33018 -34.6
-0.32994 -34.2
-0.3297 -33.7
-0.32945 -33.2
-0.32921 -32.6
-0.32896 -31.9
-0.32872 -31.2
-0.32848 -30.4
-0.32823 -29.5
-0.32799 -28.6
-0.32774 -27.7
-0.3275 -26.6
-0.32726 -25.6
-0.32701 -24.4
-0.32677 -23.3
-0.32652 -22.0
-0.32628 -20.7
-0.32603 -19.4
-0.32579 -18.1
-0.32555 -16.7
-0.3253 -15.3
-0.32506 -13.8
-0.32481 -12.3
-0.32457 -10.8
-0.32433 -9.3
-0.32408 -7.7
-0.32384 -6.1
-0.32359 -4.5
-0.32335 -2.9
-0.3231 -1.3
-0.32286 0.3
-0.32262 1.9
-0.32237 3.5
-0.32213 5.1
-0.32188 6.7
-0.32164 8.3
-0.3214 9.8
-0.32115 11.4
-0.32091 12.9
-0.32066 14.4
-0.32042 15.8
-0.32018 17.3
-0.31993 18.7
-0.31969 20.0
-0.31944 21.4
-0.3192 22.6
-0.31895 23.9
-0.31871 25.1
-0.31847 26.2
-0.31822 27.3
-0.31798 28.3
-0.31773 29.3
-0.31749 30.2
-0.31725 31.0
-0.317 31.8
-0.31676 32.5
-0.31651 33.2
-0.31627 33.8
-0.31602 34.3
-0.31578 34.7
-0.31554 35.1
-0.31529 35.4
-0.31505 35.6
-0.3148 35.8
-0.31456 35.9
-0.31432 35.9
-0.31407 35.8
-0.31383 35.7
-0.31358 35.5
-0.31334 35.2
-0.3131 34.8
-0.31285 34.4
-0.31261 33.9
-0.31236 33.3
-0.31212 32.7
-0.31187 31.9
-0.31163 31.2
-0.31139 30.3
-0.31114 29.4
-0.3109 28.4
-0.31065 27.4
-0.31041 26.3
-0.31017 25.2
-0.30992 24.0
-0.30968 22.7
-0.30943 21.4
-0.30919 20.1
-0.30894 18.7
-0.3087 17.3
-0.30846 15.8
-0.30821 14.3
-0.30797 12.8
-0.30772 11.2
-0.30748 9.6
-0.30724 8.0
-0.30699 6.4
-0.30675 4.8
-0.3065 3.1
-0.30626 1.5
-0.30602 -0.2
-0.30577 -1.8
-0.30553 -3.5
-0.30528 -5.1
-0.30504 -6.8
-0.30479 -8.4
-0.30455 -10.0
-0.30431 -11.6
-0.30406 -13.2
-0.30382 -14.7
-0.30357 -16.2
-0.30333 -17.7
-0.30309 -19.1
-0.30284 -20.5
-0.3026 -21.9
-0.30235 -23.2
-0.30211 -24.4
-0.30186 -25.7
-0.30162 -26.8
-0.30138 -27.9
-0.30113 -29.0
-0.30089 -29.9
-0.30064 -30.9
-0.3004 -31.7
-0.30016 -32.5
-0.29991 -33.2
-0.29967 -33.9
-0.29942 -34.4
-0.29918 -34.9
-0.29893 -35.4
-0.29869 -35.7
-0.29845 -36.0
-0.2982 -36.2
-0.29796 -36.3
-0.29771 -36.3
-0.29747 -36.3
-0.29723 -36.2
-0.29698 -36.0
-0.29674 -35.7
-0.29649 -35.4
-0.29625 -35.0
-0.29601 -34.5
-0.29576 -33.9
-0.29552 -33.2
-0.29527 -32.5
-0.29503 -31.7
-0.29478 -30.9
-0.29454 -29.9
-0.2943 -29.0
-0.29405 -27.9
-0.29381 -26.8
-0.29356 -25.6
-0.29332 -24.4
-0.29308 -23.1
-0.29283 -21.8
-0.29259 -20.4
-0.29234 -18.9
-0.2921 -17.5
-0.29185 -16.0
-0.29161 -14.4
-0.29137 -12.8
-0.29112 -11.2
-0.29088 -9.6
-0.29063 -8.0
-0.29039 -6.3
-0.29015 -4.6
-0.2899 -2.9
-0.28966 -1.2
-0.28941 0.5
-0.28917 2.2
-0.28893 3.9
-0.28868 5.6
-0.28844 7.3
-0.28819 9.0
-0.28795 10.7
-0.2877 12.3
-0.28746 13.9
-0.28722 15.5
-0.28697 17.0
-0.28673 18.5
-0.28648 20.0
-0.28624 21.4
-0.286 22.8
-0.28575 24.1
-0.28551 25.4
-0.28526 26.6
-0.28502 27.8
-0.28477 28.9
-0.28453 29.9
-0.28429 30.9
-0.28404 31.8
-0.2838 32.6
-0.28355 33.4
-0.28331 34.1
-0.28307 34.7
-0.28282 35.2
-0.28258 35.7
-0.28233 36.1
-0.28209 36.4
-0.28185 36.6
-0.2816 36.7
-0.28136 36.8
-0.28111 36.8
-0.28087 36.7
-0.28062 36.5
-0.28038 36.2
-0.28014 35.9
-0.27989 35.4
-0.27965 34.9
-0.2794 34.3
-0.27916 33.7
-0.27892 32.9
-0.27867 32.1
-0.27843 31.2
-0.27818 30.2
-0.27794 29.2
-0.27769 28.1
-0.27745 27.0
-0.27721 25.7
-0.27696 24.5
-0.27672 23.1
-0.27647 21.7
-0.27623 20.3
-0.27599 18.8
-0.27574 17.3
-0.2755 15.7
-0.27525 14.1
-0.27501 12.5
-0.27477 10.8
-0.27452 9.1
-0.27428 7.4
-0.27403 5.6
-0.27379 3.9
-0.27354 2.1
-0.2733 0.4
-0.27306 -1.4
-0.27281 -3.2
-0.27257 -4.9
-0.27232 -6.7
-0.27208 -8.4
-0.27184 -10.1
-0.27159 -11.8
-0.27135 -13.5
-0.2711 -15.1
-0.27086 -16.7
-0.27061 -18.3
-0.27037 -19.8
-0.27013 -21.3
-0.26988 -22.7
-0.26964 -24.1
-0.26939 -25.5
-0.26915 -26.7
-0.26891 -27.9
-0.26866 -29.1
-0.26842 -30.2
-0.26817 -31.2
-0.26793 -32.1
-0.26768 -33.0
-0.26744 -33.8
-0.2672 -34.5
-0.26695 -35.1
-0.26671 -35.7
-0.26646 -36.2
-0.26622 -36.6
-0.26598 -36.9
-0.26573 -37.1
-0.26549 -37.2
-0.26524 -37.3
-0.265 -37.2
-0.26476 -37.1
-0.26451 -36.9
-0.26427 -36.6
-0.26402 -36.2
-0.26378 -35.8
-0.26353 -35.2
-0.26329 -34.6
-0.26305 -33.9
-0.2628 -33.1
-0.26256 -32.2
-0.26231 -31.3
-0.26207 -30.2
-0.26183 -29.1
-0.26158 -28.0
-0.26134 -26.8
-0.26109 -25.5
-0.26085 -24.1
-0.2606 -22.7
-0.26036 -21.2
-0.26012 -19.7
-0.25987 -18.2
-0.25963 -16.5
-0.25938 -14.9
-0.25914 -13.2
-0.2589 -11.5
-0.25865 -9.8
-0.25841 -8.0
-0.25816 -6.2
-0.25792 -4.4
-0.25768 -2.6
-0.25743 -0.8
-0.25719 1.1
-0.25694 2.9
-0.2567 4.7
-0.25645 6.5
-0.25621 8.3
-0.25597 10.1
-0.25572 11.9
-0.25548 13.6
-0.25523 15.3
-0.25499 17.0
-0.25475 18.6
-0.2545 20.2
-0.25426 21.7
-0.25401 23.2
-0.25377 24.6
-0.25352 26.0
-0.25328 27.3
-0.25304 28.5
-0.25279 29.7
-0.25255 30.8
-0.2523 31.8
-0.25206 32.8
-0.25182 33.7
-0.25157 34.5
-0.25133 35.2
-0.25108 35.8
-0.25084 36.4
-0.2506 36.8
-0.25035 37.2
-0.25011 37.5
-0.24986 37.7
-0.24962 37.8
-0.24937 37.8
-0.24913 37.7
-0.24889 37.5
-0.24864 37.3
-0.2484 36.9
-0.24815 36.5
-0.24791 35.9
-0.24767 35.3
-0.24742 34.6
-0.24718 33.8
-0.24693 32.9
-0.24669 32.0
-0.24644 30.9
-0.2462 29.8
-0.24596 28.6
-0.24571 27.4
-0.24547 26.1
-0.24522 24.7
-0.24498 23.2
-0.24474 21.7
-0.24449 20.1
-0.24425 18.5
-0.244 16.9
-0.24376 15.2
-0.24352 13.4
-0.24327 11.6
-0.24303 9.8
-0.24278 8.0
-0.24254 6.1
-0.24229 4.3
-0.24205 2.4
-0.24181 0.5
-0.24156 -1.4
-0.24132 -3.3
-0.24107 -5.2
-0.24083 -7.1
-0.24059 -8.9
-0.24034 -10.8
-0.2401 -12.6
-0.23985 -14.3
-0.23961 -16.1
-0.23936 -17.8
-0.23912 -19.5
-0.23888 -21.1
-0.23863 -22.7
-0.23839 -24.2
-0.23814 -25.6
-0.2379 -27.0
-0.23766 -28.3
-0.23741 -29.6
-0.23717 -30.8
-0.23692 -31.9
-0.23668 -32.9
-0.23643 -33.9
-0.23619 -34.7
-0.23595 -35.5
-0.2357 -36.2
-0.23546 -36.8
-0.23521 -37.3
-0.23497 -37.7
-0.23473 -38.0
-0.23448 -38.2
-0.23424 -38.3
-0.23399 -38.4
-0.23375 -38.3
-0.23351 -38.1
-0.23326 -37.8
-0.23302 -37.5
-0.23277 -37.0
-0.23253 -36.5
-0.23228 -35.8
-0.23204 -35.1
-0.2318 -34.3
-0.23155 -33.3
-0.23131 -32.3
-0.23106 -31.3
-0.23082 -30.1
-0.23058 -28.9
-0.23033 -27.5
-0.23009 -26.1
-0.22984 -24.7
-0.2296 -23.2
-0.22935 -21.6
-0.22911 -19.9
-0.22887 -18.3
-0.22862 -16.5
-0.22838 -14.7
-0.22813 -12.9
-0.22789 -11.1
-0.22765 -9.2
-0.2274 -7.3
-0.22716 -5.3
-0.22691 -3.4
-0.22667 -1.4
-0.22643 0.6
-0.22618 2.5
-0.22594 4.5
-0.22569 6.4
-0.22545 8.4
-0.2252 10.3
-0.22496 12.2
-0.22472 14.0
-0.22447 15.9
-0.22423 17.6
-0.22398 19.4
-0.22374 21.1
-0.2235 22.7
-0.22325 24.3
-0.22301 25.8
-0.22276 27.3
-0.22252 28.6
-0.22227 30.0
-0.22203 31.2
-0.22179 32.3
-0.22154 33.4
-0.2213 34.4
-0.22105 35.3
-0.22081 36.1
-0.22057 36.8
-0.22032 37.4
-0.22008 37.9
-0.21983 38.3
-0.21959 38.6
-0.21935 38.8
-0.2191 38.9
-0.21886 38.9
-0.21861 38.8
-0.21837 38.6
-0.21812 38.3
-0.21788 37.9
-0.21764 37.4
-0.21739 36.8
-0.21715 36.1
-0.2169 35.3
-0.21666 34.4
-0.21642 33.4
-0.21617 32.3
-0.21593 31.1
-0.21568 29.9
-0.21544 28.5
-0.21519 27.1
-0.21495 25.6
-0.21471 24.1
-0.21446 22.5
-0.21422 20.8
-0.21397 19.0
-0.21373 17.2
-0.21349 15.4
-0.21324 13.5
-0.213 11.6
-0.21275 9.6
-0.21251 7.7
-0.21227 5.6
-0.21202 3.6
-0.21178 1.6
-0.21153 -0.5
-0.21129 -2.5
-0.21104 -4.5
-0.2108 -6.6
-0.21056 -8.6
-0.21031 -10.6
-0.21007 -12.5
-0.20982 -14.4
-0.20958 -16.3
-0.20934 -18.2
-0.20909 -20.0
-0.20885 -21.7
-0.2086 -23.4
-0.20836 -25.1
-0.20811 -26.6
-0.20787 -28.1
-0.20763 -29.5
-0.20738 -30.9
-0.20714 -32.1
-0.20689 -33.3
-0.20665 -34.3
-0.20641 -35.3
-0.20616 -36.2
-0.20592 -37.0
-0.20567 -37.7
-0.20543 -38.2
-0.20518 -38.7
-0.20494 -39.1
-0.2047 -39.3
-0.20445 -39.5
-0.20421 -39.5
-0.20396 -39.5
-0.20372 -39.3
-0.20348 -39.0
-0.20323 -38.6
-0.20299 -38.1
-0.20274 -37.5
-0.2025 -36.8
-0.20226 -36.0
-0.20201 -35.0
-0.20177 -34.0
-0.20152 -32.9
-0.20128 -31.7
-0.20103 -30.4
-0.20079 -29.0
-0.20055 -27.5
-0.2003 -26.0
-0.20006 -24.4
-0.19981 -22.7
-0.19957 -20.9
-0.19933 -19.1
-0.19908 -17.2
-0.19884 -15.3
-0.19859 -13.3
-0.19835 -11.3
-0.1981 -9.3
-0.19786 -7.2
-0.19762 -5.1
-0.19737 -3.0
-0.19713 -0.9
-0.19688 1.2
-0.19664 3.4
-0.1964 5.5
-0.19615 7.6
-0.19591 9.7
-0.19566 11.7
-0.19542 13.7
-0.19518 15.7
-0.19493 17.7
-0.19469 19.6
-0.19444 21.4
-0.1942 23.2
-0.19395 24.9
-0.19371 26.6
-0.19347 28.1
-0.19322 29.6
-0.19298 31.0
-0.19273 32.4
-0.19249 33.6
-0.19225 34.7
-0.192 35.8
-0.19176 36.7
-0.19151 37.5
-0.19127 38.2
-0.19102 38.9
