# t,strain * 1e23
-1.27722,-93.5
-1.2771,-94.5
-1.27698,-95.4
-1.27686,-96.3
-1.27673,-97.2
-1.27661,-98
-1.27649,-98.8
-1.27637,-99.5
-1.27625,-100.2
-1.27612,-100.8
-1.2760,-101.4
-1.27588,-101.9
-1.27576,-102.4
-1.27563,-102.9
-1.27551,-103.3
-1.27539,-103.6
-1.27527,-103.9
-1.27515,-104.2
-1.27502,-104.4
-1.2749,-104.6
-1.27478,-104.7
-1.27466,-104.7
-1.27454,-104.8
-1.27441,-104.7
-1.27429,-104.7
-1.27417,-104.5
-1.27405,-104.4
-1.27393,-104.1
-1.2738,-103.9
-1.27368,-103.5
-1.27356,-103.2
-1.27344,-102.8
-1.27332,-102.3
-1.27319,-101.8
-1.27307,-101.2
-1.27295,-100.6
-1.27283,-100
-1.27271,-99.3
-1.27258,-98.5
-1.27246,-97.8
-1.27234,-96.9
-1.27222,-96
-1.27209,-95.1
-1.27197,-94.2
-1.27185,-93.1
-1.27173,-92.1
-1.27161,-91
-1.27148,-89.8
-1.27136,-88.7
-1.27124,-87.4
-1.27112,-86.2
-1.2710,-84.9
-1.27087,-83.5
-1.27075,-82.1
-1.27063,-80.7
-1.27051,-79.2
-1.27039,-77.7
-1.27026,-76.2
-1.27014,-74.6
-1.27002,-73
-1.2699,-71.4
-1.26978,-69.7
-1.26965,-68
-1.26953,-66.2
-1.26941,-64.4
-1.26929,-62.6
-1.26917,-60.8
-1.26904,-58.9
-1.26892,-57
-1.2688,-55.1
-1.26868,-53.1
-1.26855,-51.2
-1.26843,-49.2
-1.26831,-47.1
-1.26819,-45.1
-1.26807,-43
-1.26794,-40.9
-1.26782,-38.8
-1.2677,-36.7
-1.26758,-34.5
-1.26746,-32.3
-1.26733,-30.1
-1.26721,-27.9
-1.26709,-25.7
-1.26697,-23.5
-1.26685,-21.2
-1.26672,-19
-1.2666,-16.7
-1.26648,-14.4
-1.26636,-12.1
-1.26624,-9.9
-1.26611,-7.6
-1.26599,-5.2
-1.26587,-2.9
-1.26575,-0.6
-1.26562,1.7
-1.2655,4
-1.26538,6.3
-1.26526,8.7
-1.26514,11
-1.26501,13.3
-1.26489,15.6
-1.26477,17.9
-1.26465,20.2
-1.26453,22.5
-1.2644,24.8
-1.26428,27
-1.26416,29.3
-1.26404,31.6
-1.26392,33.8
-1.26379,36
-1.26367,38.2
-1.26355,40.4
-1.26343,42.6
-1.26331,44.8
-1.26318,46.9
-1.26306,49
-1.26294,51.2
-1.26282,53.2
-1.2627,55.3
-1.26257,57.3
-1.26245,59.3
-1.26233,61.3
-1.26221,63.3
-1.26208,65.2
-1.26196,67.1
-1.26184,69
-1.26172,70.9
-1.2616,72.7
-1.26147,74.5
-1.26135,76.2
-1.26123,77.9
-1.26111,79.6
-1.26099,81.3
-1.26086,82.9
-1.26074,84.5
-1.26062,86
-1.2605,87.5
-1.26038,89
-1.26025,90.4
-1.26013,91.8
-1.26001,93.2
-1.25989,94.5
-1.25977,95.7
-1.25964,97
-1.25952,98.1
-1.2594,99.3
-1.25928,100.4
-1.25916,101.4
-1.25903,102.4
-1.25891,103.4
-1.25879,104.3
-1.25867,105.1
-1.25854,106
-1.25842,106.7
-1.2583,107.4
-1.25818,108.1
-1.25806,108.7
-1.25793,109.3
-1.25781,109.8
-1.25769,110.3
-1.25757,110.8
-1.25745,111.1
-1.25732,111.5
-1.2572,111.7
-1.25708,112
-1.25696,112.1
-1.25684,112.3
-1.25671,112.3
-1.25659,112.4
-1.25647,112.3
-1.25635,112.3
-1.25623,112.1
-1.2561,111.9
-1.25598,111.7
-1.25586,111.4
-1.25574,111.1
-1.25562,110.7
-1.25549,110.3
-1.25537,109.8
-1.25525,109.3
-1.25513,108.7
-1.2550,108
-1.25488,107.4
-1.25476,106.6
-1.25464,105.8
-1.25452,105
-1.25439,104.1
-1.25427,103.2
-1.25415,102.2
-1.25403,101.2
-1.25391,100.1
-1.25378,99
-1.25366,97.8
-1.25354,96.6
-1.25342,95.4
-1.2533,94.1
-1.25317,92.7
-1.25305,91.4
-1.25293,89.9
-1.25281,88.5
-1.25269,86.9
-1.25256,85.4
-1.25244,83.8
-1.25232,82.2
-1.2522,80.5
-1.25208,78.8
-1.25195,77
-1.25183,75.3
-1.25171,73.4
-1.25159,71.6
-1.25146,69.7
-1.25134,67.8
-1.25122,65.8
-1.2511,63.8
-1.25098,61.8
-1.25085,59.8
-1.25073,57.7
-1.25061,55.6
-1.25049,53.5
-1.25037,51.3
-1.25024,49.1
-1.25012,46.9
-1.2500,44.7
-1.24988,42.4
-1.24976,40.1
-1.24963,37.9
-1.24951,35.5
-1.24939,33.2
-1.24927,30.8
-1.24915,28.5
-1.24902,26.1
-1.2489,23.7
-1.24878,21.3
-1.24866,18.9
-1.24854,16.4
-1.24841,14
-1.24829,11.5
-1.24817,9.1
-1.24805,6.6
-1.24792,4.1
-1.2478,1.7
-1.24768,-0.8
-1.24756,-3.3
-1.24744,-5.8
-1.24731,-8.3
-1.24719,-10.7
-1.24707,-13.2
-1.24695,-15.7
-1.24683,-18.2
-1.2467,-20.6
-1.24658,-23.1
-1.24646,-25.5
-1.24634,-28
-1.24622,-30.4
-1.24609,-32.8
-1.24597,-35.2
-1.24585,-37.6
-1.24573,-40
-1.24561,-42.4
-1.24548,-44.7
-1.24536,-47.1
-1.24524,-49.4
-1.24512,-51.7
-1.2450,-54
-1.24487,-56.2
-1.24475,-58.4
-1.24463,-60.6
-1.24451,-62.8
-1.24438,-65
-1.24426,-67.1
-1.24414,-69.2
-1.24402,-71.3
-1.2439,-73.3
-1.24377,-75.3
-1.24365,-77.3
-1.24353,-79.2
-1.24341,-81.1
-1.24329,-83
-1.24316,-84.9
-1.24304,-86.7
-1.24292,-88.4
-1.2428,-90.2
-1.24268,-91.8
-1.24255,-93.5
-1.24243,-95.1
-1.24231,-96.7
-1.24219,-98.2
-1.24207,-99.7
-1.24194,-101.1
-1.24182,-102.5
-1.2417,-103.9
-1.24158,-105.2
-1.24146,-106.5
-1.24133,-107.7
-1.24121,-108.8
-1.24109,-110
-1.24097,-111
-1.24084,-112.1
-1.24072,-113
-1.2406,-114
-1.24048,-114.8
-1.24036,-115.7
-1.24023,-116.4
-1.24011,-117.2
-1.23999,-117.8
-1.23987,-118.5
-1.23975,-119
-1.23962,-119.5
-1.2395,-120
-1.23938,-120.4
-1.23926,-120.8
-1.23914,-121.1
-1.23901,-121.3
-1.23889,-121.5
-1.23877,-121.6
-1.23865,-121.7
-1.23853,-121.7
-1.2384,-121.7
-1.23828,-121.6
-1.23816,-121.5
-1.23804,-121.3
-1.23792,-121.1
-1.23779,-120.8
-1.23767,-120.4
-1.23755,-120
-1.23743,-119.5
-1.2373,-119
-1.23718,-118.4
-1.23706,-117.8
-1.23694,-117.1
-1.23682,-116.4
-1.23669,-115.6
-1.23657,-114.8
-1.23645,-113.9
-1.23633,-113
-1.23621,-112
-1.23608,-110.9
-1.23596,-109.8
-1.23584,-108.7
-1.23572,-107.5
-1.2356,-106.2
-1.23547,-104.9
-1.23535,-103.6
-1.23523,-102.2
-1.23511,-100.7
-1.23499,-99.3
-1.23486,-97.7
-1.23474,-96.1
-1.23462,-94.5
-1.2345,-92.9
-1.23437,-91.1
-1.23425,-89.4
-1.23413,-87.6
-1.23401,-85.8
-1.23389,-83.9
-1.23376,-82
-1.23364,-80
-1.23352,-78
-1.2334,-76
-1.23328,-73.9
-1.23315,-71.8
-1.23303,-69.6
-1.23291,-67.5
-1.23279,-65.3
-1.23267,-63
-1.23254,-60.7
-1.23242,-58.4
-1.2323,-56.1
-1.23218,-53.8
-1.23206,-51.4
-1.23193,-49
-1.23181,-46.5
-1.23169,-44.1
-1.23157,-41.6
-1.23145,-39.1
-1.23132,-36.5
-1.2312,-34
-1.23108,-31.4
-1.23096,-28.9
-1.23083,-26.3
-1.23071,-23.6
-1.23059,-21
-1.23047,-18.4
-1.23035,-15.7
-1.23022,-13.1
-1.2301,-10.4
-1.22998,-7.7
-1.22986,-5
-1.22974,-2.3
-1.22961,0.4
-1.22949,3.1
-1.22937,5.8
-1.22925,8.5
-1.22913,11.2
-1.2290,13.9
-1.22888,16.6
-1.22876,19.3
-1.22864,22
-1.22852,24.6
-1.22839,27.3
-1.22827,30
-1.22815,32.6
-1.22803,35.3
-1.22791,37.9
-1.22778,40.5
-1.22766,43.2
-1.22754,45.7
-1.22742,48.3
-1.22729,50.9
-1.22717,53.4
-1.22705,55.9
-1.22693,58.4
-1.22681,60.9
-1.22668,63.3
-1.22656,65.8
-1.22644,68.2
-1.22632,70.5
-1.2262,72.9
-1.22607,75.2
-1.22595,77.5
-1.22583,79.7
-1.22571,81.9
-1.22559,84.1
-1.22546,86.3
-1.22534,88.4
-1.22522,90.5
-1.2251,92.5
-1.22498,94.5
-1.22485,96.5
-1.22473,98.4
-1.22461,100.3
-1.22449,102.1
-1.22437,103.9
-1.22424,105.7
-1.22412,107.4
-1.2240,109
-1.22388,110.7
-1.22375,112.2
-1.22363,113.7
-1.22351,115.2
-1.22339,116.6
-1.22327,118
-1.22314,119.3
-1.22302,120.6
-1.2229,121.8
-1.22278,123
-1.22266,124.1
-1.22253,125.2
-1.22241,126.2
-1.22229,127.1
-1.22217,128
-1.22205,128.9
-1.22192,129.6
-1.2218,130.4
-1.22168,131
-1.22156,131.6
-1.22144,132.2
-1.22131,132.7
-1.22119,133.1
-1.22107,133.5
-1.22095,133.8
-1.22083,134.1
-1.2207,134.3
-1.22058,134.4
-1.22046,134.5
-1.22034,134.5
-1.22021,134.5
-1.22009,134.4
-1.21997,134.2
-1.21985,134
-1.21973,133.8
-1.2196,133.4
-1.21948,133
-1.21936,132.6
-1.21924,132
-1.21912,131.5
-1.21899,130.8
-1.21887,130.1
-1.21875,129.4
-1.21863,128.6
-1.21851,127.7
-1.21838,126.7
-1.21826,125.8
-1.21814,124.7
-1.21802,123.6
-1.2179,122.4
-1.21777,121.2
-1.21765,120
-1.21753,118.6
-1.21741,117.2
-1.21729,115.8
-1.21716,114.3
-1.21704,112.8
-1.21692,111.2
-1.2168,109.5
-1.21667,107.8
-1.21655,106.1
-1.21643,104.3
-1.21631,102.4
-1.21619,100.5
-1.21606,98.6
-1.21594,96.6
-1.21582,94.5
-1.2157,92.4
-1.21558,90.3
-1.21545,88.1
-1.21533,85.9
-1.21521,83.6
-1.21509,81.3
-1.21497,79
-1.21484,76.6
-1.21472,74.2
-1.2146,71.7
-1.21448,69.2
-1.21436,66.7
-1.21423,64.2
-1.21411,61.6
-1.21399,58.9
-1.21387,56.3
-1.21375,53.6
-1.21362,50.9
-1.2135,48.1
-1.21338,45.4
-1.21326,42.6
-1.21313,39.8
-1.21301,36.9
-1.21289,34.1
-1.21277,31.2
-1.21265,28.3
-1.21252,25.4
-1.2124,22.5
-1.21228,19.5
-1.21216,16.6
-1.21204,13.6
-1.21191,10.6
-1.21179,7.6
-1.21167,4.6
-1.21155,1.6
-1.21143,-1.4
-1.2113,-4.4
-1.21118,-7.5
-1.21106,-10.5
-1.21094,-13.5
-1.21082,-16.5
-1.21069,-19.6
-1.21057,-22.6
-1.21045,-25.6
-1.21033,-28.6
-1.21021,-31.6
-1.21008,-34.6
-1.20996,-37.6
-1.20984,-40.5
-1.20972,-43.5
-1.20959,-46.4
-1.20947,-49.3
-1.20935,-52.3
-1.20923,-55.1
-1.20911,-58
-1.20898,-60.9
-1.20886,-63.7
-1.20874,-66.5
-1.20862,-69.3
-1.2085,-72
-1.20837,-74.8
-1.20825,-77.5
-1.20813,-80.1
-1.20801,-82.8
-1.20789,-85.4
-1.20776,-87.9
-1.20764,-90.5
-1.20752,-93
-1.2074,-95.4
-1.20728,-97.9
-1.20715,-100.3
-1.20703,-102.6
-1.20691,-104.9
-1.20679,-107.2
-1.20667,-109.4
-1.20654,-111.6
-1.20642,-113.7
-1.2063,-115.8
-1.20618,-117.8
-1.20605,-119.8
-1.20593,-121.7
-1.20581,-123.6
-1.20569,-125.4
-1.20557,-127.2
-1.20544,-128.9
-1.20532,-130.6
-1.2052,-132.2
-1.20508,-133.8
-1.20496,-135.3
-1.20483,-136.7
-1.20471,-138.1
-1.20459,-139.5
-1.20447,-140.7
-1.20435,-141.9
-1.20422,-143.1
-1.2041,-144.2
-1.20398,-145.2
-1.20386,-146.1
-1.20374,-147
-1.20361,-147.9
-1.20349,-148.6
-1.20337,-149.3
-1.20325,-150
-1.20312,-150.5
-1.2030,-151.1
-1.20288,-151.5
-1.20276,-151.9
-1.20264,-152.2
-1.20251,-152.4
